Timestamp,PID,Comm,Source_IP,Source_Port,Destination_IP,Destination_Port,Sent_Bytes,Received_Bytes
2024-12-11 16:06:11,197537,python3,10.193.121.196,37543,44.196.3.45,47873,279868,5469
2024-12-11 16:06:12,197537,python3,10.193.121.196,47761,44.206.71.62,47873,513775,47723
2024-12-11 16:06:12,197537,python3,10.193.121.196,22183,44.196.3.45,47873,499759,5474
2024-12-11 16:06:12,197537,python3,10.193.121.196,50321,44.206.71.62,47873,513775,21659
2024-12-11 16:06:12,197537,python3,10.193.121.196,25255,44.196.3.45,47873,513775,47535
2024-12-11 16:06:12,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1009449,4946
2024-12-11 16:06:12,197537,python3,10.193.121.196,36519,44.196.3.45,47873,515694,49171
2024-12-11 16:06:12,197537,python3,10.193.121.196,53905,44.206.71.62,47873,296281,5469
2024-12-11 16:06:12,197537,python3,10.193.121.196,29351,44.196.3.45,47873,513775,5474
2024-12-11 16:06:12,197537,python3,10.193.121.196,37543,44.196.3.45,47873,497362,21659
2024-12-11 16:06:13,197537,python3,10.193.121.196,32423,44.196.3.45,47873,462139,5474
2024-12-11 16:06:13,197537,python3,10.193.121.196,58001,44.206.71.62,47873,296281,5469
2024-12-11 16:06:13,197537,python3,10.193.121.196,22183,44.196.3.45,47873,499759,359043
2024-12-11 16:06:13,197537,python3,10.193.121.196,29351,44.196.3.45,47873,513775,381909
2024-12-11 16:06:13,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1017192,4946
2024-12-11 16:06:13,197537,python3,10.193.121.196,53905,44.206.71.62,47873,513775,21882
2024-12-11 16:06:13,197537,python3,10.193.121.196,32423,44.196.3.45,47873,462139,403931
2024-12-11 16:06:14,197537,python3,10.193.121.196,58001,44.206.71.62,47873,513775,46275
2024-12-11 16:06:14,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1030938,4946
2024-12-11 16:06:14,197537,python3,10.193.121.196,60049,44.206.71.62,47873,296281,5469
2024-12-11 16:06:14,197537,python3,10.193.121.196,63633,44.206.71.62,47873,232548,5469
2024-12-11 16:06:15,197537,python3,10.193.121.196,146,44.206.71.62,47873,312694,5469
2024-12-11 16:06:15,197537,python3,10.193.121.196,38567,44.196.3.45,47873,296281,5469
2024-12-11 16:06:15,197537,python3,10.193.121.196,3730,44.206.71.62,47873,296281,5469
2024-12-11 16:06:15,197537,python3,10.193.121.196,7826,44.206.71.62,47873,296281,5469
2024-12-11 16:06:16,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1032045,4946
2024-12-11 16:06:16,197537,python3,10.193.121.196,10898,44.206.71.62,47873,296281,5469
2024-12-11 16:06:16,197537,python3,10.193.121.196,60049,44.206.71.62,47873,497362,49171
2024-12-11 16:06:16,197537,python3,10.193.121.196,39591,44.196.3.45,47873,296281,5469
2024-12-11 16:06:16,197537,python3,10.193.121.196,63633,44.206.71.62,47873,466455,5474
2024-12-11 16:06:16,197537,python3,10.193.121.196,146,44.206.71.62,47873,513775,50357
2024-12-11 16:06:16,197537,python3,10.193.121.196,3730,44.206.71.62,47873,513775,50357
2024-12-11 16:06:16,197537,python3,10.193.121.196,11410,44.206.71.62,47873,279868,5469
2024-12-11 16:06:16,197537,python3,10.193.121.196,12434,44.206.71.62,47873,279868,5469
2024-12-11 16:06:17,197537,python3,10.193.121.196,7826,44.206.71.62,47873,513775,49078
2024-12-11 16:06:17,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1037177,4946
2024-12-11 16:06:17,197537,python3,10.193.121.196,38567,44.196.3.45,47873,513775,5474
2024-12-11 16:06:17,197537,python3,10.193.121.196,10898,44.206.71.62,47873,513775,49171
2024-12-11 16:06:17,197537,python3,10.193.121.196,39591,44.196.3.45,47873,513775,46275
2024-12-11 16:06:17,197537,python3,10.193.121.196,63633,44.206.71.62,47873,466455,400604
2024-12-11 16:06:17,197537,python3,10.193.121.196,11410,44.206.71.62,47873,513775,57859
2024-12-11 16:06:17,197537,python3,10.193.121.196,12434,44.206.71.62,47873,513775,52067
2024-12-11 16:06:18,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1046368,4946
2024-12-11 16:06:18,197537,python3,10.193.121.196,38567,44.196.3.45,47873,513775,395265
2024-12-11 16:06:18,197537,python3,10.193.121.196,39591,44.196.3.45,47873,513775,469091
2024-12-11 16:06:18,197537,python3,10.193.121.196,728,44.196.3.45,47873,345520,5469
2024-12-11 16:06:19,197537,python3,10.193.121.196,2264,44.196.3.45,47873,296281,5469
2024-12-11 16:06:19,197537,python3,10.193.121.196,48874,44.206.71.62,47873,296281,5469
2024-12-11 16:06:19,197537,python3,10.193.121.196,5336,44.196.3.45,47873,279868,5469
2024-12-11 16:06:19,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1051738,4946
2024-12-11 16:06:19,197537,python3,10.193.121.196,6872,44.196.3.45,47873,296281,5469
2024-12-11 16:06:19,197537,python3,10.193.121.196,49898,44.206.71.62,47873,296281,5469
2024-12-11 16:06:19,197537,python3,10.193.121.196,728,44.196.3.45,47873,513775,50619
2024-12-11 16:06:19,197537,python3,10.193.121.196,9944,44.196.3.45,47873,279868,5469
2024-12-11 16:06:20,197537,python3,10.193.121.196,2264,44.196.3.45,47873,513775,47723
2024-12-11 16:06:20,197537,python3,10.193.121.196,51434,44.206.71.62,47873,296281,5469
2024-12-11 16:06:20,197537,python3,10.193.121.196,48874,44.206.71.62,47873,513775,50619
2024-12-11 16:06:20,197537,python3,10.193.121.196,11992,44.196.3.45,47873,279868,5469
2024-12-11 16:06:20,197537,python3,10.193.121.196,5336,44.196.3.45,47873,513775,5474
2024-12-11 16:06:20,197537,python3,10.193.121.196,55530,44.206.71.62,47873,279868,5469
2024-12-11 16:06:20,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1051851,4946
2024-12-11 16:06:20,197537,python3,10.193.121.196,6872,44.196.3.45,47873,513775,20501
2024-12-11 16:06:20,197537,python3,10.193.121.196,49898,44.206.71.62,47873,513775,23107
2024-12-11 16:06:21,197537,python3,10.193.121.196,9944,44.196.3.45,47873,513775,5474
2024-12-11 16:06:21,197537,python3,10.193.121.196,5336,44.196.3.45,47873,513775,380763
2024-12-11 16:06:21,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1860315,6685
2024-12-11 16:06:21,197537,python3,10.193.121.196,11992,44.196.3.45,47873,513775,47723
2024-12-11 16:06:21,197537,python3,10.193.121.196,51434,44.206.71.62,47873,513775,49171
2024-12-11 16:06:21,197537,python3,10.193.121.196,55530,44.206.71.62,47873,513775,47461
2024-12-11 16:06:22,197537,python3,10.193.121.196,9944,44.196.3.45,47873,513775,413221
2024-12-11 16:06:22,197537,python3,10.193.121.196,15064,44.196.3.45,47873,296281,5469
2024-12-11 16:06:22,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1875228,7759
2024-12-11 16:06:22,197537,python3,10.193.121.196,15576,44.196.3.45,47873,279868,5469
2024-12-11 16:06:23,197537,python3,10.193.121.196,19160,44.196.3.45,47873,312694,5469
2024-12-11 16:06:23,197537,python3,10.193.121.196,59626,44.206.71.62,47873,296281,5469
2024-12-11 16:06:23,197537,python3,10.193.121.196,19672,44.196.3.45,47873,279868,5469
2024-12-11 16:06:23,197537,python3,10.193.121.196,15064,44.196.3.45,47873,513775,46275
2024-12-11 16:06:23,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1875448,8036
2024-12-11 16:06:23,197537,python3,10.193.121.196,21208,44.196.3.45,47873,296281,5469
2024-12-11 16:06:24,197537,python3,10.193.121.196,15576,44.196.3.45,47873,513775,49171
2024-12-11 16:06:24,197537,python3,10.193.121.196,19160,44.196.3.45,47873,513775,47535
2024-12-11 16:06:24,197537,python3,10.193.121.196,61162,44.206.71.62,47873,296281,5469
2024-12-11 16:06:24,197537,python3,10.193.121.196,62698,44.206.71.62,47873,279868,5469
2024-12-11 16:06:24,197537,python3,10.193.121.196,23256,44.196.3.45,47873,279868,5469
2024-12-11 16:06:24,197537,python3,10.193.121.196,21720,44.196.3.45,47873,296281,5469
2024-12-11 16:06:24,197537,python3,10.193.121.196,59626,44.206.71.62,47873,513775,49171
2024-12-11 16:06:24,197537,python3,10.193.121.196,19672,44.196.3.45,47873,513775,49171
2024-12-11 16:06:24,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1882508,10154
2024-12-11 16:06:25,197537,python3,10.193.121.196,21208,44.196.3.45,47873,513775,47723
2024-12-11 16:06:25,197537,python3,10.193.121.196,61162,44.206.71.62,47873,513775,5474
2024-12-11 16:06:25,197537,python3,10.193.121.196,23256,44.196.3.45,47873,513775,48909
2024-12-11 16:06:25,197537,python3,10.193.121.196,21720,44.196.3.45,47873,513775,46565
2024-12-11 16:06:25,197537,python3,10.193.121.196,62698,44.206.71.62,47873,513775,5474
2024-12-11 16:06:26,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1887546,11993
2024-12-11 16:06:26,197537,python3,10.193.121.196,63722,44.206.71.62,47873,296281,5469
2024-12-11 16:06:26,197537,python3,10.193.121.196,61162,44.206.71.62,47873,513775,414735
2024-12-11 16:06:26,197537,python3,10.193.121.196,747,44.206.71.62,47873,296281,5469
2024-12-11 16:06:26,197537,python3,10.193.121.196,23768,44.196.3.45,47873,279868,5469
2024-12-11 16:06:26,197537,python3,10.193.121.196,62698,44.206.71.62,47873,513775,433181
2024-12-11 16:06:27,197537,python3,10.193.121.196,4843,44.206.71.62,47873,296281,5469
2024-12-11 16:06:27,197537,python3,10.193.121.196,8427,44.206.71.62,47873,296281,5469
2024-12-11 16:06:27,197537,python3,10.193.121.196,63722,44.206.71.62,47873,513775,54970
2024-12-11 16:06:27,197537,python3,10.193.121.196,11499,44.206.71.62,47873,296281,5469
2024-12-11 16:06:27,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1891248,11993
2024-12-11 16:06:27,197537,python3,10.193.121.196,747,44.206.71.62,47873,513775,46275
2024-12-11 16:06:28,197537,python3,10.193.121.196,23768,44.196.3.45,47873,513775,20211
2024-12-11 16:06:28,197537,python3,10.193.121.196,27864,44.196.3.45,47873,296281,5469
2024-12-11 16:06:28,197537,python3,10.193.121.196,24280,44.196.3.45,47873,312694,5469
2024-12-11 16:06:28,197537,python3,10.193.121.196,28888,44.196.3.45,47873,279868,5469
2024-12-11 16:06:28,197537,python3,10.193.121.196,8427,44.206.71.62,47873,513775,47723
2024-12-11 16:06:28,197537,python3,10.193.121.196,4843,44.206.71.62,47873,513775,49171
2024-12-11 16:06:28,197537,python3,10.193.121.196,60124,44.206.71.62,47873,148564,5469
2024-12-11 16:06:28,197537,python3,10.193.121.196,11499,44.206.71.62,47873,513775,47723
2024-12-11 16:06:28,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1895313,11993
2024-12-11 16:06:29,197537,python3,10.193.121.196,27864,44.196.3.45,47873,513775,50619
2024-12-11 16:06:29,197537,python3,10.193.121.196,28888,44.196.3.45,47873,513775,5474
2024-12-11 16:06:30,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1898455,11993
2024-12-11 16:06:30,197537,python3,10.193.121.196,60124,44.206.71.62,47873,513775,21659
2024-12-11 16:06:30,197537,python3,10.193.121.196,1253,44.196.3.45,47873,345520,5469
2024-12-11 16:06:30,197537,python3,10.193.121.196,24280,44.196.3.45,47873,513775,5474
2024-12-11 16:06:30,197537,python3,10.193.121.196,60636,44.206.71.62,47873,296281,5469
2024-12-11 16:06:30,197537,python3,10.193.121.196,27864,44.196.3.45,47873,513775,351539
2024-12-11 16:06:30,197537,python3,10.193.121.196,28888,44.196.3.45,47873,513775,424203
2024-12-11 16:06:30,197537,python3,10.193.121.196,61148,44.206.71.62,47873,345520,5469
2024-12-11 16:06:30,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1903206,13190
2024-12-11 16:06:31,197537,python3,10.193.121.196,1253,44.196.3.45,47873,513775,20211
2024-12-11 16:06:31,197537,python3,10.193.121.196,62172,44.206.71.62,47873,296281,5469
2024-12-11 16:06:31,197537,python3,10.193.121.196,24280,44.196.3.45,47873,513775,418411
2024-12-11 16:06:31,197537,python3,10.193.121.196,2277,44.196.3.45,47873,279868,5469
2024-12-11 16:06:31,197537,python3,10.193.121.196,64220,44.206.71.62,47873,296281,5469
2024-12-11 16:06:31,197537,python3,10.193.121.196,60636,44.206.71.62,47873,513775,20211
2024-12-11 16:06:31,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1905648,14004
2024-12-11 16:06:31,197537,python3,10.193.121.196,61148,44.206.71.62,47873,513775,49049
2024-12-11 16:06:32,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,1955100,15489
2024-12-11 16:06:33,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,2610819,15537
2024-12-11 16:06:34,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,3706803,15619
2024-12-11 16:06:35,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,4079004,16359
2024-12-11 16:06:36,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,4097059,19986
2024-12-11 16:06:38,193812,xrdp,::ffff:10.193.121.196,15629,::ffff:10.196.181.39,6383,4459956,21824
